model,instruction_prompt,text_id,text,Gender,Ethnicity,Age,Education,Sexual Orientation,Is Transgender,Political Affiliation,Is Parent,Technology Impact,Toxicity Problem,Religion Important,Seen Toxicity,Has Been Targeted,annotation
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The fact is...if they break the law that puts them in jail then that is where they need to be.. they get what's theirs for that. And as for eptstine. He needs to have the same punishment as the rest. He is no better than the other criminals in the system,The fact is...if they break the law that puts them in jail then that is where they need to be.. they get what's theirs for that. And as for eptstine. He needs to have the same punishment as the rest. He is no better than the other criminals in the system,Female,Hispanic,4) 45 - 54,1) No high school,Prefer not to say,No,Prefer not to say,No,5) Very positive,2) Rarely,Prefer not to say,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I know it makes arabs feel better when they talk about their loot and pillage of persian empire,I know it makes arabs feel better when they talk about their loot and pillage of persian empire,Nonbinary,Multiracial,5) 55 - 64,4) Associate degree,Heterosexual,Yes,Other,Yes,2) Somewhat negative,5) Very Frequently,2) Not very,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I know it makes arabs feel better when they talk about their loot and pillage of persian empire,I know it makes arabs feel better when they talk about their loot and pillage of persian empire,Male,Other,Under 18,2) High School graduate,Other,Yes,Independent,Yes,2) Somewhat negative,5) Very Frequently,Prefer not to say,False,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I know it makes arabs feel better when they talk about their loot and pillage of persian empire,I know it makes arabs feel better when they talk about their loot and pillage of persian empire,Unknown,Other,1) 18 - 24,2) High School graduate,Other,Yes,Prefer not to say,No,5) Very positive,2) Rarely,Prefer not to say,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I know it makes arabs feel better when they talk about their loot and pillage of persian empire,I know it makes arabs feel better when they talk about their loot and pillage of persian empire,Female,Unknown,3) 35 - 44,Other,Homosexual,Prefer not to say,Other,Prefer not to say,1) Very negative,5) Very Frequently,Prefer not to say,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I know it makes arabs feel better when they talk about their loot and pillage of persian empire,I know it makes arabs feel better when they talk about their loot and pillage of persian empire,Unknown,Other,Prefer not to say,7) Professional degree,Homosexual,Yes,Other,Prefer not to say,4) Somewhat positive,2) Rarely,4) Very,False,True,1
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I know it makes arabs feel better when they talk about their loot and pillage of persian empire,I know it makes arabs feel better when they talk about their loot and pillage of persian empire,Nonbinary,Multiracial,6) 65 or older,"3) College, no degree",Other,No,Independent,Prefer not to say,1) Very negative,2) Rarely,3) Somewhat,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"America hates gingers. First Walker, now Jeremiah.","America hates gingers. First Walker, now Jeremiah.",Female,White,1) 18 - 24,5) Bachelor's degree,Heterosexual,Yes,Prefer not to say,Yes,2) Somewhat negative,5) Very Frequently,4) Very,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"America hates gingers. First Walker, now Jeremiah.","America hates gingers. First Walker, now Jeremiah.",Nonbinary,Black,3) 35 - 44,4) Associate degree,Bisexual,Prefer not to say,Prefer not to say,No,3) Neutral,1) Never,3) Somewhat,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"America hates gingers. First Walker, now Jeremiah.","America hates gingers. First Walker, now Jeremiah.",Male,Hispanic,1) 18 - 24,2) High School graduate,Homosexual,Prefer not to say,Other,Yes,4) Somewhat positive,4) Frequently,Prefer not to say,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"America hates gingers. First Walker, now Jeremiah.","America hates gingers. First Walker, now Jeremiah.",Unknown,Multiracial,4) 45 - 54,4) Associate degree,Heterosexual,Yes,Independent,Yes,4) Somewhat positive,5) Very Frequently,Prefer not to say,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"America hates gingers. First Walker, now Jeremiah.","America hates gingers. First Walker, now Jeremiah.",Nonbinary,Multiracial,5) 55 - 64,2) High School graduate,Homosexual,Yes,Prefer not to say,No,3) Neutral,3) Occasionally,Prefer not to say,False,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"America hates gingers. First Walker, now Jeremiah.","America hates gingers. First Walker, now Jeremiah.",Male,Unknown,4) 45 - 54,Prefer not to say,Prefer not to say,Prefer not to say,Liberal,No,3) Neutral,1) Never,4) Very,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Well did you? 🤤 Nice cock bro!,Well did you? 🤤 Nice cock bro!,Nonbinary,Unknown,3) 35 - 44,6) Master's degree,Bisexual,Prefer not to say,Conservative,Yes,5) Very positive,2) Rarely,4) Very,True,True,1
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Well did you? 🤤 Nice cock bro!,Well did you? 🤤 Nice cock bro!,Male,Black,6) 65 or older,1) No high school,Heterosexual,No,Liberal,Prefer not to say,2) Somewhat negative,5) Very Frequently,2) Not very,True,True,1
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Well did you? 🤤 Nice cock bro!,Well did you? 🤤 Nice cock bro!,Unknown,Asian,Under 18,Prefer not to say,Other,Prefer not to say,Independent,Yes,3) Neutral,5) Very Frequently,2) Not very,True,False,1
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Well did you? 🤤 Nice cock bro!,Well did you? 🤤 Nice cock bro!,Male,Other,2) 25 - 34,4) Associate degree,Bisexual,Prefer not to say,Conservative,Yes,5) Very positive,3) Occasionally,3) Somewhat,False,True,1
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Well did you? 🤤 Nice cock bro!,Well did you? 🤤 Nice cock bro!,Nonbinary,Other,Under 18,4) Associate degree,Other,No,Conservative,Prefer not to say,5) Very positive,4) Frequently,1) No,True,True,1
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Well did you? 🤤 Nice cock bro!,Well did you? 🤤 Nice cock bro!,Nonbinary,Black,1) 18 - 24,Other,Prefer not to say,No,Conservative,Yes,5) Very positive,4) Frequently,2) Not very,True,False,1
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I’m sorry hon. You don’t deserve that. It’s purely immature and so silly. I’m glad you got rid of that negativity!! Hugs!,I’m sorry hon. You don’t deserve that. It’s purely immature and so silly. I’m glad you got rid of that negativity!! Hugs!,Female,Asian,6) 65 or older,4) Associate degree,Bisexual,Yes,Prefer not to say,Yes,1) Very negative,1) Never,2) Not very,False,True,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I’m sorry hon. You don’t deserve that. It’s purely immature and so silly. I’m glad you got rid of that negativity!! Hugs!,I’m sorry hon. You don’t deserve that. It’s purely immature and so silly. I’m glad you got rid of that negativity!! Hugs!,Male,Asian,4) 45 - 54,"3) College, no degree",Other,No,Independent,Prefer not to say,3) Neutral,5) Very Frequently,4) Very,True,True,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I’m sorry hon. You don’t deserve that. It’s purely immature and so silly. I’m glad you got rid of that negativity!! Hugs!,I’m sorry hon. You don’t deserve that. It’s purely immature and so silly. I’m glad you got rid of that negativity!! Hugs!,Male,Black,Prefer not to say,2) High School graduate,Prefer not to say,Yes,Conservative,Prefer not to say,1) Very negative,4) Frequently,2) Not very,False,True,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I’m sorry hon. You don’t deserve that. It’s purely immature and so silly. I’m glad you got rid of that negativity!! Hugs!,I’m sorry hon. You don’t deserve that. It’s purely immature and so silly. I’m glad you got rid of that negativity!! Hugs!,Female,Black,3) 35 - 44,"3) College, no degree",Prefer not to say,Prefer not to say,Conservative,No,2) Somewhat negative,2) Rarely,3) Somewhat,False,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I’m sorry hon. You don’t deserve that. It’s purely immature and so silly. I’m glad you got rid of that negativity!! Hugs!,I’m sorry hon. You don’t deserve that. It’s purely immature and so silly. I’m glad you got rid of that negativity!! Hugs!,Female,Multiracial,Prefer not to say,5) Bachelor's degree,Bisexual,No,Other,No,3) Neutral,5) Very Frequently,4) Very,False,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I’m sorry hon. You don’t deserve that. It’s purely immature and so silly. I’m glad you got rid of that negativity!! Hugs!,I’m sorry hon. You don’t deserve that. It’s purely immature and so silly. I’m glad you got rid of that negativity!! Hugs!,Female,Other,6) 65 or older,"3) College, no degree",Homosexual,No,Prefer not to say,Prefer not to say,5) Very positive,4) Frequently,4) Very,True,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Most boring is the endowment session. I want to scream every time I agree to go with my wife to not expose my apostacy.,Most boring is the endowment session. I want to scream every time I agree to go with my wife to not expose my apostacy.,Female,Multiracial,Prefer not to say,1) No high school,Bisexual,Prefer not to say,Independent,Prefer not to say,5) Very positive,2) Rarely,4) Very,False,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Most boring is the endowment session. I want to scream every time I agree to go with my wife to not expose my apostacy.,Most boring is the endowment session. I want to scream every time I agree to go with my wife to not expose my apostacy.,Nonbinary,White,5) 55 - 64,"3) College, no degree",Other,Yes,Prefer not to say,Prefer not to say,3) Neutral,3) Occasionally,4) Very,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Most boring is the endowment session. I want to scream every time I agree to go with my wife to not expose my apostacy.,Most boring is the endowment session. I want to scream every time I agree to go with my wife to not expose my apostacy.,Nonbinary,Multiracial,Under 18,6) Master's degree,Prefer not to say,Yes,Independent,Yes,3) Neutral,4) Frequently,4) Very,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Most boring is the endowment session. I want to scream every time I agree to go with my wife to not expose my apostacy.,Most boring is the endowment session. I want to scream every time I agree to go with my wife to not expose my apostacy.,Nonbinary,Asian,2) 25 - 34,7) Professional degree,Other,Yes,Other,No,2) Somewhat negative,4) Frequently,1) No,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Most boring is the endowment session. I want to scream every time I agree to go with my wife to not expose my apostacy.,Most boring is the endowment session. I want to scream every time I agree to go with my wife to not expose my apostacy.,Nonbinary,Other,Under 18,4) Associate degree,Bisexual,Prefer not to say,Conservative,Yes,5) Very positive,1) Never,1) No,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Most boring is the endowment session. I want to scream every time I agree to go with my wife to not expose my apostacy.,Most boring is the endowment session. I want to scream every time I agree to go with my wife to not expose my apostacy.,Female,Black,Under 18,2) High School graduate,Prefer not to say,Yes,Liberal,Yes,2) Somewhat negative,3) Occasionally,3) Somewhat,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I don't hate a lot of people just this girl from high school, one of my friend's girlfriend, one of my ex boyfriend's brother's girlfriend, this couple on instagram I don't know but has a go fund me page for their vacation...AND LUKE P #theBachelorette","I don't hate a lot of people just this girl from high school, one of my friend's girlfriend, one of my ex boyfriend's brother's girlfriend, this couple on instagram I don't know but has a go fund me page for their vacation...AND LUKE P #theBachelorette",Nonbinary,Hispanic,5) 55 - 64,4) Associate degree,Bisexual,Prefer not to say,Liberal,Yes,2) Somewhat negative,5) Very Frequently,1) No,False,True,3
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I don't hate a lot of people just this girl from high school, one of my friend's girlfriend, one of my ex boyfriend's brother's girlfriend, this couple on instagram I don't know but has a go fund me page for their vacation...AND LUKE P #theBachelorette","I don't hate a lot of people just this girl from high school, one of my friend's girlfriend, one of my ex boyfriend's brother's girlfriend, this couple on instagram I don't know but has a go fund me page for their vacation...AND LUKE P #theBachelorette",Female,Other,Under 18,2) High School graduate,Bisexual,No,Conservative,Yes,3) Neutral,3) Occasionally,1) No,True,True,3
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I don't hate a lot of people just this girl from high school, one of my friend's girlfriend, one of my ex boyfriend's brother's girlfriend, this couple on instagram I don't know but has a go fund me page for their vacation...AND LUKE P #theBachelorette","I don't hate a lot of people just this girl from high school, one of my friend's girlfriend, one of my ex boyfriend's brother's girlfriend, this couple on instagram I don't know but has a go fund me page for their vacation...AND LUKE P #theBachelorette",Nonbinary,White,3) 35 - 44,2) High School graduate,Homosexual,Prefer not to say,Prefer not to say,No,4) Somewhat positive,3) Occasionally,1) No,False,False,3
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I don't hate a lot of people just this girl from high school, one of my friend's girlfriend, one of my ex boyfriend's brother's girlfriend, this couple on instagram I don't know but has a go fund me page for their vacation...AND LUKE P #theBachelorette","I don't hate a lot of people just this girl from high school, one of my friend's girlfriend, one of my ex boyfriend's brother's girlfriend, this couple on instagram I don't know but has a go fund me page for their vacation...AND LUKE P #theBachelorette",Female,Hispanic,Prefer not to say,2) High School graduate,Other,Prefer not to say,Prefer not to say,Prefer not to say,4) Somewhat positive,5) Very Frequently,Prefer not to say,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I don't hate a lot of people just this girl from high school, one of my friend's girlfriend, one of my ex boyfriend's brother's girlfriend, this couple on instagram I don't know but has a go fund me page for their vacation...AND LUKE P #theBachelorette","I don't hate a lot of people just this girl from high school, one of my friend's girlfriend, one of my ex boyfriend's brother's girlfriend, this couple on instagram I don't know but has a go fund me page for their vacation...AND LUKE P #theBachelorette",Nonbinary,Unknown,Prefer not to say,Prefer not to say,Other,Yes,Prefer not to say,No,1) Very negative,1) Never,Prefer not to say,False,False,3
